"","pkg.name","fun.name","arg.types","arg.names"
"1626","ape","prop_part2","c(""SEXP "", ""int "")","c("" trees"", "" nTips"")"
"1627","ape","reorderRcpp","c(""IntegerMatrix "", ""int "", ""int "", ""int "")","c("" orig"", "" nTips"", "" root"", "" order"")"
"1628","armspp","armsGibbs","c(""int "", ""NumericVector "", ""Function "", ""NumericVector "", ""NumericVector "", ""List "", ""NumericVector "", ""IntegerVector "", ""IntegerVector "", ""bool "", ""bool "")","c("" nSamples"", "" previous"", "" logPdf"", "" lower"", "" upper"", "" initial"", "" convex"", "" maxPoints"", "" metropolis"", "" includeNEvaluations"", "" showProgress"")"
"1629","armspp","arms","c(""int "", ""List "", ""NumericVector "", ""NumericVector "", ""List "", ""NumericVector "", ""IntegerVector "", ""IntegerVector "", ""NumericVector "", ""List "", ""bool "")","c("" nSamples"", "" logPdf"", "" lower"", "" upper"", "" initial"", "" convex"", "" maxPoints"", "" metropolis"", "" previous"", "" arguments"", "" includeNEvaluations"")"
"1630","arrApply","arrApply","c(""NumericVector "", ""unsigned int "", ""std::string "", ""List "")","c("" arr"", "" idim"", "" fun"", "" dots"")"
"1631","ashr","cxxMixSquarem","c(""NumericMatrix "", ""NumericVector "", ""NumericVector "", ""List "")","c("" matrix_lik"", "" prior"", "" pi_init"", "" control"")"
"1632","autoFRK","getASCeigens","const Eigen::Map<Eigen::MatrixXd> "," A"
"1633","autoFRK","mrtsrcpp","c(""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::MatrixXd> "", ""const int "")","c("" Xu"", "" xobs_diag"", "" k"")"
"1634","autoFRK","mrtsrcpp_predict0","c(""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::MatrixXd> "", ""const int "")","c("" Xu"", "" xobs_diag"", "" xnew"", "" k"")"
"1635","autoFRK","mrtsrcpp_predict","c(""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::MatrixXd> "", ""const Eigen::Map<Eigen::VectorXd> "", ""const int "")","c("" Xu"", "" xobs_diag"", "" xnew"", "" BBBH"", "" UZ"", "" nconst"", "" k"")"
"1636","avar","avar_to_cpp","arma::vec "," x"
"1637","avar","avar_mo_cpp","arma::vec "," x"
"1638","bama","run_bama_mcmc","c(""arma::vec& "", ""arma::vec& "", ""arma::mat& "", ""arma::mat& "", ""arma::mat& "", ""arma::vec& "", ""arma::vec& "", ""int "", ""int "", ""double "", ""double "", ""double "", ""double "")","c("" Y"", "" A"", "" M"", "" C1"", "" C2"", "" beta_m_init"", "" alpha_a_init"", "" burnin"", "" ndraws"", "" k"", "" lm0"", "" lm1"", "" l"")"
"1639","batman","to_logical_","c(""std::vector < std::string > "", ""std::vector < std::string > "", ""std::vector < std::string > "")","c("" x"", "" trues"", "" falses"")"
"1640","bayesDP","sigma2marginal","c(""int "", ""const arma::vec& "", ""const arma::mat& "", ""const arma::mat& "", ""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""const arma::vec& "")","c("" n"", "" grid"", "" XtX"", "" SigmaBetaInv"", "" Xstar"", "" Xty"", "" mu0"", "" ystar"")"
"1641","bayesDP","sigma2marginalmc","c(""int "", ""const arma::vec& "", ""const arma::mat& "", ""const arma::mat& "", ""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""const arma::vec& "")","c("" n"", "" grid"", "" XtX"", "" SigmaBetaInv"", "" Xstar"", "" Xty"", "" mu0"", "" ystar"")"
"1642","bayesDP","betaRegSampler","c(""const arma::vec& "", ""const arma::mat& "", ""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""int "")","c("" sigma2"", "" XtX"", "" SigmaBetaInv"", "" mu0"", "" Xty"", "" nsamples"")"
"1643","bayesDP","betaRegSamplermc","c(""const arma::vec& "", ""const arma::mat& "", ""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""const arma::vec& "", ""int "")","c("" sigma2"", "" XtX"", "" SigmaBetaInv"", "" SigmaBetaInvID"", "" mu0"", "" Xty"", "" nsamples"")"
"1644","bayesDP","ppexpV","c(""double "", ""const arma::vec& "", ""const arma::vec& "")","c("" q"", "" x"", "" cuts"")"
"1645","bayesDP","ppexpM","c(""double "", ""const arma::mat& "", ""const arma::vec& "")","c("" q"", "" x"", "" cuts"")"
"1646","bcf","bcfoverparRcppClean","c(""NumericVector "", ""NumericVector "", ""NumericVector "", ""NumericVector "", ""NumericVector "", ""List "", ""List "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""double "", ""int "", ""int "", ""int "", ""int "", ""int "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""CharacterVector "", ""int "", ""bool "", ""bool "", ""bool "", ""bool "", ""bool "", ""double "")","c("" y_"", "" z_"", "" x_con_"", "" x_mod_"", "" x_mod_est_"", "" x_con_info_list"", "" x_mod_info_list"", "" random_des"", "" random_var"", "" random_var_ix"", "" random_var_df"", "" burn"", "" nd"", "" thin"", "" ntree_mod"", "" ntree_con"", "" lambda"", "" nu"", "" con_sd"", "" mod_sd"", "" con_alpha"", "" con_beta"", "" mod_alpha"", "" mod_beta"", "" treef_name_"", "" status_interval"", "" RJ"", "" use_mscale"", "" use_bscale"", "" b_half_normal"", "" prior_sample"", "" trt_init"")"
"1647","bcp","rcpp_bcpR","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" py"", "" px"", "" pgrpinds"", "" pid"", "" pmcmcreturn"", "" pburnin"", "" pmcmc"", "" pa"", "" pw"", "" pba"", "" pnreg"")"
"1648","bcp","rcpp_bcpM","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" pdata"", "" pid"", "" pmcmcreturn"", "" pburnin"", "" pmcmc"", "" pa"", "" pw"")"
"1649","bcp","rcpp_ppm","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" pdata"", "" pid"", "" padj"", "" pmcmcreturn"", "" pburnin"", "" pmcmc"", "" pa"", "" pc"", "" pmembs"", "" pboundaryType"", "" p1"", "" pfreqAPP"")"
"1650","bcp","rcpp_ppmR","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" py"", "" px"", "" pgrpinds"", "" pid"", "" padj"", "" pmcmcreturn"", "" pburnin"", "" pmcmc"", "" pa"", "" pc"", "" pmembs"", "" pboundaryType"", "" pba"", "" p1"", "" pfreqAPP"", "" pnreg"")"
"1651","bcpa","GetL","c(""NumericVector "", ""NumericVector "", ""double "", ""bool "")","c("" x"", "" t"", "" rho"", "" tau"")"
"1652","beam","beam","c(""arma::mat "", ""std::string "", ""arma::colvec "", ""arma::mat "", ""bool "")","c("" X"", "" type"", "" ronly"", "" D"", "" verbose"")"
"1653","beam","lightbeam","c(""arma::mat "", ""const double "", ""bool "")","c("" X"", "" thres"", "" verbose"")"
"1654","belg","get_boltzmann_default","c(""arma::mat "", ""std::string "", ""bool "")","c("" x"", "" base"", "" relative"")"
"1655","belg","get_boltzmann_aggregation","c(""arma::mat "", ""std::string "", ""bool "")","c("" x"", "" base"", "" relative"")"
"1656","belg","not_na_prop","const IntegerMatrix& "," x"
"1657","benchr","timer_error","std::size_t "," rounds"
"1658","benchr","do_timing","c(""const RObject& "", ""const Environment& "")","c("" expr"", "" env"")"
"1659","benchr","do_benchmark","c(""const List& "", ""const Environment& "", ""const IntegerVector& "", ""bool "", ""bool "")","c("" exprs"", "" env"", "" order"", "" gc"", "" progress"")"
"1660","bife","group_sums","c(""const arma::vec& "", ""const arma::ivec& "")","c("" kv"", "" kT"")"
"1661","bife","group_sums_bias","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::ivec& "")","c("" kM"", "" kw"", "" kT"")"
"1662","bife","group_sums_cov","c(""const arma::mat& "", ""const arma::mat& "", ""const arma::ivec& "")","c("" kM1"", "" kM2"", "" kT"")"
"1663","bife","group_sums_spectral","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""const int "", ""const arma::ivec& "")","c("" kM"", "" kv"", "" kw"", "" kL"", "" kT"")"
"1664","bife","group_sums_var","c(""const arma::mat& "", ""const arma::ivec& "")","c("" kM"", "" kT"")"
"1665","bife","center_variables","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::ivec& "")","c("" kM"", "" kw"", "" kT"")"
"1666","dina","update_alpha","c(""const arma::mat& "", ""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""const arma::mat& "", ""const arma::vec& "", ""arma::mat& "", ""const arma::vec& "")","c("" Amat"", "" Q"", "" ss"", "" gs"", "" Y"", "" PIs"", "" ALPHAS"", "" delta0"")"
"1667","bife","variance_alpha","c(""const arma::mat& "", ""const arma::mat& "", ""const arma::vec& "", ""const arma::ivec& "")","c("" kV"", "" kX"", "" kw"", "" kT"")"
"1668","bigMap","grid_init","c(""arma::Col<double> "", ""arma::Col<double> "")","c("" X"", "" Y"")"
"1669","bigMap","grid_p2cell","c(""double "", ""double "", ""arma::Mat<double> "")","c("" x"", "" y"", "" grid"")"
"1670","bigMap","grid_D2cell","c(""arma::Mat<double> "", ""arma::Mat<double> "")","c("" D"", "" grid"")"
"1671","bigMap","grid_n2cell","c(""int "", ""arma::Mat<double> "")","c("" n"", "" grid"")"
"1672","bigMap","grid_N2cell","arma::Mat<double> "," grid"
"1673","bigMap","grid_M2cell","c(""arma::Col<int> "", ""arma::Mat<double> "")","c("" M"", "" grid"")"
"1674","bigMap","grid_bound","c(""int "", ""arma::Mat<double> "")","c("" n"", "" grid"")"
"1675","bigMap","grid_cross","c(""int "", ""arma::Mat<double> "")","c("" n"", "" grid"")"
"1676","bigMap","grid_peaks","c(""arma::Mat<double> "", ""arma::Mat<double> "")","c("" Z"", "" grid"")"
"1677","bigMap","wtt_cpp","c(""arma::Col<double> "", ""arma::Col<double> "", ""arma::Mat<double> "")","c("" X"", "" Y"", "" Z"")"
"1678","bigMap","distk","c(""int "", ""SEXP "", ""bool "")","c("" k"", "" X"", "" is_distance"")"
"1679","bigMap","zBeta","c(""int "", ""int "", ""SEXP "", ""bool "", ""double "", ""double "", ""int "")","c("" thread_rank"", "" threads"", "" X"", "" is_distance"", "" ppx"", "" tol"", "" mxI"")"
"1680","bigMap","sckt_zTSNE","c(""int "", ""int "", ""int "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""double "", ""double "", ""bool "")","c("" thread_rank"", "" threads"", "" layers"", "" X"", "" B"", "" Y"", "" I"", "" iters"", "" alpha"", "" isDistance"")"
"1681","bigMap","zChnks","c(""List& "", ""const arma::Mat<double>& "", ""const arma::Col<int>& "", ""const List& "")","c("" Z_list"", "" Y"", "" I"", "" brks_list"")"
"1682","bigMap","updateY","c(""arma::Mat<double>& "", ""const arma::Col<int>& "", ""const List& "", ""const List& "")","c("" Y"", "" I"", "" zMap_list"", "" brks_list"")"
"1683","bigMap","eSize","arma::Mat<double>& "," Y"
"1684","bigMap","mpi_zTSNE","c(""SEXP "", ""SEXP "", ""arma::Mat<double>& "", ""const arma::Col<int>& "", ""double "", ""double "", ""bool "")","c("" X"", "" B"", "" Y"", "" I"", "" iters"", "" alpha"", "" isDistance"")"
"1685","bigSurvSGD","lambdaMaxC","c(""NumericMatrix "", ""int "", ""std::string "", ""NumericVector "", ""NumericVector "")","c("" subDataa"", "" strata_size"", "" norm_method"", "" features_mean"", "" features_sd"")"
"1686","bigSurvSGD","oneChunkC","c(""NumericMatrix "", ""NumericVector "", ""std::string "", ""int "", ""int "", ""int "", ""NumericVector "", ""NumericVector "", ""NumericVector "", ""double "", ""double "", ""std::string "", ""std::string "", ""double "", ""double "", ""double "", ""double "", ""double "", ""NumericVector "", ""NumericVector "")","c("" subData"", "" Beta"", "" beta_type"", "" strata_size"", "" batch_size"", "" t"", "" m"", "" v"", "" vHat"", "" lr_const"", "" lr_tau"", "" opt_method"", "" norm_method"", "" b1"", "" b2"", "" eps"", "" lambda"", "" alpha"", "" features_mean"", "" features_sd"")"
"1687","bigSurvSGD","oneObsPlugingC","c(""NumericMatrix "", ""NumericVector "", ""int "", ""std::string "", ""NumericVector "", ""NumericVector "")","c("" subDataa"", "" Beta"", "" strata_size"", "" norm_method"", "" features_mean"", "" features_sd"")"
"1688","biglasso","standardize_bm","c(""SEXP "", ""SEXP "")","c("" xP"", "" row_idx_"")"
"1689","biglasso","get_eta","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" xP"", "" row_idx_"", "" beta"", "" idx_p"", "" idx_l"")"
"1690","bigmemory","to_int_checked","SEXP "," x"
"1691","bigmemory","GetIndivMatrixElements","c(""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" col"", "" row"")"
"1692","bigmemory","GetIndivVectorMatrixElements","c(""SEXP "", ""NumericVector "")","c("" bigMatAddr"", "" elems"")"
"1693","bigmemory","ReorderRIntMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" ncol"", "" orderVec"")"
"1694","bigmemory","ReorderRNumericMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" ncol"", "" orderVec"")"
"1695","bigmemory","ReorderBigMatrix","c(""SEXP "", ""SEXP "")","c("" address"", "" orderVec"")"
"1696","bigmemory","ReorderRIntMatrixCols","c(""IntegerMatrix "", ""SEXP "", ""SEXP "", ""IntegerVector "")","c("" matrixVector"", "" nrow"", "" ncol"", "" orderVec"")"
"1697","bigmemory","ReorderRNumericMatrixCols","c(""NumericMatrix "", ""SEXP "", ""SEXP "", ""IntegerVector "")","c("" matrixVector"", "" nrow"", "" ncol"", "" orderVec"")"
"1698","bigmemory","ReorderRRawMatrixCols","c(""RawMatrix "", ""SEXP "", ""SEXP "", ""IntegerVector "")","c("" matrixVector"", "" nrow"", "" ncol"", "" orderVec"")"
"1699","bigmemory","ReorderBigMatrixCols","c(""SEXP "", ""SEXP "")","c("" address"", "" orderVec"")"
"1700","bigmemory","OrderRIntMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" columns"", "" naLast"", "" decreasing"")"
"1701","bigmemory","OrderRNumericMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" columns"", "" naLast"", "" decreasing"")"
"1702","bigmemory","OrderBigMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" address"", "" columns"", "" naLast"", "" decreasing"")"
"1703","bigmemory","OrderRIntMatrixCols","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" ncol"", "" rows"", "" naLast"", "" decreasing"")"
"1704","bigmemory","OrderRNumericMatrixCols","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" ncol"", "" rows"", "" naLast"", "" decreasing"")"
"1705","bigmemory","OrderBigMatrixCols","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" address"", "" rows"", "" naLast"", "" decreasing"")"
"1706","bigmemory","CCleanIndices","c(""SEXP "", ""SEXP "")","c("" indices"", "" rc"")"
"1707","bigmemory","HasRowColNames","SEXP "," address"
"1708","bigmemory","GetIndexRowNames","c(""SEXP "", ""SEXP "")","c("" address"", "" indices_"")"
"1709","bigmemory","GetIndexColNames","c(""SEXP "", ""SEXP "")","c("" address"", "" indices_"")"
"1710","bigmemory","GetColumnNamesBM","SEXP "," address"
"1711","bigmemory","GetRowNamesBM","SEXP "," address"
"1712","bigmemory","SetColumnNames","c(""SEXP "", ""SEXP "")","c("" address"", "" columnNames"")"
"1713","bigmemory","SetRowNames","c(""SEXP "", ""SEXP "")","c("" address"", "" rowNames"")"
"1714","bigmemory","IsReadOnly","SEXP "," bigMatAddr"
"1715","bigmemory","CIsSubMatrix","SEXP "," bigMatAddr"
"1716","bigmemory","CGetNrow","SEXP "," bigMatAddr"
"1717","bigmemory","CGetNcol","SEXP "," bigMatAddr"
"1718","bigmemory","CGetType","SEXP "," bigMatAddr"
"1719","bigmemory","IsSharedMemoryBigMatrix","SEXP "," bigMatAddr"
"1720","bigmemory","IsFileBackedBigMatrix","SEXP "," bigMatAddr"
"1721","bigmemory","IsSeparated","SEXP "," bigMatAddr"
"1722","bigmemory","SetRowOffsetInfo","c(""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" rowOffset"", "" numRows"")"
"1723","bigmemory","SetColumnOffsetInfo","c(""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" colOffset"", "" numCols"")"
"1724","bigmemory","GetRowOffset","SEXP "," bigMatAddr"
"1725","bigmemory","GetColOffset","SEXP "," bigMatAddr"
"1726","bigmemory","GetTotalColumns","SEXP "," bigMatAddr"
"1727","bigmemory","GetTotalRows","SEXP "," bigMatAddr"
"1728","bigmemory","GetTypeString","SEXP "," bigMatAddr"
"1729","bigmemory","GetMatrixSize","SEXP "," bigMat"
"1730","bigmemory","MWhichBigMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" selectColumn"", "" minVal"", "" maxVal"", "" chkMin"", "" chkMax"", "" opVal"")"
"1731","bigmemory","MWhichRIntMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" selectColumn"", "" minVal"", "" maxVal"", "" chkMin"", "" chkMax"", "" opVal"")"
"1732","bigmemory","MWhichRNumericMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" matrixVector"", "" nrow"", "" selectColumn"", "" minVal"", "" maxVal"", "" chkMin"", "" chkMax"", "" opVal"")"
"1733","bigmemory","CCountLines","SEXP "," fileName"
"1734","bigmemory","ReadMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" fileName"", "" bigMatAddr"", "" firstLine"", "" numLines"", "" numCols"", "" separator"", "" hasRowNames"", "" useRowNames"")"
"1735","bigmemory","WriteMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" fileName"", "" rowNames"", "" colNames"", "" sep"")"
"1736","bigmemory","GetMatrixElements","c(""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" col"", "" row"")"
"1737","bigmemory","GetMatrixRows","c(""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" row"")"
"1738","bigmemory","GetMatrixCols","c(""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" col"")"
"1739","bigmemory","GetMatrixAll","SEXP "," bigMatAddr"
"1740","bigmemory","SetMatrixElements","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" col"", "" row"", "" values"")"
"1741","bigmemory","SetIndivVectorMatrixElements","c(""SEXP "", ""NumericVector "", ""NumericVector "")","c("" bigMatAddr"", "" elems"", "" inVec"")"
"1742","bigmemory","SetIndivMatrixElements","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" col"", "" row"", "" values"")"
"1743","bigmemory","SetMatrixAll","c(""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" values"")"
"1744","bigmemory","SetMatrixCols","c(""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" col"", "" values"")"
"1745","bigmemory","SetMatrixRows","c(""SEXP "", ""SEXP "", ""SEXP "")","c("" bigMatAddr"", "" row"", "" values"")"
"1746","bigmemory","CreateSharedMatrix","c(""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "", ""SEXP "")","c("" row"", "" col"", "" colnames"", "" rownames"", "" typeLength"", "" ini"", "" separated"")"
