"Version","index","questions_original","question_original","questions","question","choices_original","(choice|CorrectChoice)_original","choices","choice","CorrectChoice"
"48","48","1","8","4","12","1","1","1","4",""
"48","49","1","7","4","13","1","1","1","1",""
"48","50","1","7","4","13","1","4","1","","2"
"48","51","1","7","4","13","1","3","1","3",""
"48","52","1","7","4","13","1","2","1","4",""
"48","53","1","5","4","14","1","1","1","1",""
"48","54","1","5","4","14","1","2","1","2",""
"48","55","1","5","4","14","1","4","1","","3"
"48","56","1","5","4","14","1","3","1","4",""
"48","57","5","1","5","15","1","4","1","","1"
"48","58","5","1","5","15","1","1","1","2",""
"48","59","5","1","5","15","1","2","1","3",""
"48","60","5","1","5","15","1","3","1","4",""
"49","1","3","4","1","1","1","2","1","1",""
"49","2","3","4","1","1","1","4","1","","2"
"49","3","3","4","1","1","1","3","1","3",""
"49","4","3","4","1","1","1","1","1","4",""
"49","5","3","2","1","2","1","3","1","1",""
"49","6","3","2","1","2","1","1","1","2",""
"49","7","3","2","1","2","1","4","1","","3"
"49","8","3","2","1","2","1","2","1","4",""
"49","9","3","6","1","3","1","4","1","","1"
"49","10","3","6","1","3","1","3","1","2",""
"49","11","3","6","1","3","1","2","1","3",""
"49","12","3","6","1","3","1","1","1","4",""
"49","13","2","7","2","4","1","4","1","","1"
"49","14","2","7","2","4","1","1","1","2",""
"49","15","2","7","2","4","1","3","1","3",""
"49","16","2","7","2","4","1","2","1","4",""
"49","17","2","16","2","5","1","4","1","1",""
"49","18","2","16","2","5","1","2","1","2",""
"49","19","2","16","2","5","1","1","1","","3"
"49","20","2","16","2","5","1","3","1","4",""
"49","21","2","10","2","6","1","2","1","1",""
"49","22","2","10","2","6","1","1","1","2",""
"49","23","2","10","2","6","1","3","1","3",""
"49","24","2","10","2","6","1","4","1","","4"
"49","25","2","3","2","7","1","4","1","1",""
"49","26","2","3","2","7","1","1","1","2",""
"49","27","2","3","2","7","1","3","1","3",""
"49","28","2","3","2","7","1","2","1","","4"
"49","29","2","15","2","8","1","4","1","","1"
"49","30","2","15","2","8","1","3","1","2",""
"49","31","2","15","2","8","1","2","1","3",""
"49","32","2","15","2","8","1","1","1","4",""
"49","33","1","1","3","9","1","4","1","","1"
"49","34","1","1","3","9","1","1","1","2",""
"49","35","1","1","3","9","1","3","1","3",""
"49","36","1","1","3","9","1","2","1","4",""
"49","37","1","3","3","10","1","3","1","1",""
"49","38","1","3","3","10","1","2","1","2",""
"49","39","1","3","3","10","1","1","1","3",""
"49","40","1","3","3","10","1","4","1","","4"
"49","41","1","7","3","11","1","1","1","1",""
"49","42","1","7","3","11","1","2","1","2",""
"49","43","1","7","3","11","1","4","1","","3"
"49","44","1","7","3","11","1","3","1","4",""
"49","45","4","1","4","12","1","3","1","1",""
"49","46","4","1","4","12","1","1","1","2",""
"49","47","4","1","4","12","1","4","1","","3"
"49","48","4","1","4","12","1","2","1","4",""
"49","49","4","2","4","13","1","1","1","1",""
"49","50","4","2","4","13","1","2","1","2",""
"49","51","4","2","4","13","1","4","1","","3"
"49","52","4","2","4","13","1","3","1","4",""
"49","53","4","3","4","14","1","3","1","1",""
"49","54","4","3","4","14","1","4","1","","2"
"49","55","4","3","4","14","1","1","1","3",""
"49","56","4","3","4","14","1","2","1","4",""
"49","57","5","1","5","15","1","3","1","1",""
"49","58","5","1","5","15","1","4","1","","2"
"49","59","5","1","5","15","1","2","1","3",""
"49","60","5","1","5","15","1","1","1","4",""
"50","1","4","4","1","1","1","2","1","1",""
"50","2","4","4","1","1","1","4","1","2",""
"50","3","4","4","1","1","1","3","1","","3"
"50","4","4","4","1","1","1","1","1","4",""
"50","5","4","6","1","2","1","1","1","1",""
"50","6","4","6","1","2","1","4","1","","2"
"50","7","4","6","1","2","1","2","1","3",""
"50","8","4","6","1","2","1","3","1","4",""
"50","9","4","7","1","3","1","3","1","1",""
"50","10","4","7","1","3","1","4","1","","2"
"50","11","4","7","1","3","1","2","1","3",""
"50","12","4","7","1","3","1","1","1","4",""
"50","13","5","1","2","4","1","1","1","1",""
"50","14","5","1","2","4","1","4","1","","2"
"50","15","5","1","2","4","1","3","1","3",""
"50","16","5","1","2","4","1","2","1","4",""
"50","17","3","2","3","5","1","4","1","","1"
"50","18","3","2","3","5","1","2","1","2",""
"50","19","3","2","3","5","1","1","1","3",""
"50","20","3","2","3","5","1","3","1","4",""
"50","21","3","7","3","6","1","3","1","1",""
"50","22","3","7","3","6","1","1","1","2",""
"50","23","3","7","3","6","1","2","1","3",""
"50","24","3","7","3","6","1","4","1","","4"
"50","25","3","1","3","7","1","3","1","1",""
"50","26","3","1","3","7","1","2","1","2",""
"50","27","3","1","3","7","1","4","1","","3"
"50","28","3","1","3","7","1","1","1","4",""
"50","29","2","14","4","8","1","3","1","1",""
"50","30","2","14","4","8","1","2","1","2",""
"50","31","2","14","4","8","1","1","1","3",""
"50","32","2","14","4","8","1","4","1","","4"
"50","33","2","19","4","9","1","4","1","","1"
"50","34","2","19","4","9","1","1","1","2",""
"50","35","2","19","4","9","1","2","1","3",""
"50","36","2","19","4","9","1","3","1","4",""
"50","37","2","12","4","10","1","1","1","1",""
"50","38","2","12","4","10","1","2","1","2",""
"50","39","2","12","4","10","1","3","1","3",""
"50","40","2","12","4","10","1","4","1","","4"
"50","41","2","4","4","11","1","3","1","1",""
"50","42","2","4","4","11","1","4","1","2",""
"50","43","2","4","4","11","1","2","1","3",""
"50","44","2","4","4","11","1","1","1","","4"
"50","45","2","16","4","12","1","3","1","1",""
"50","46","2","16","4","12","1","2","1","2",""
"50","47","2","16","4","12","1","1","1","","3"
"50","48","2","16","4","12","1","4","1","4",""
"50","49","1","1","5","13","1","2","1","1",""
"50","50","1","1","5","13","1","3","1","2",""
"50","51","1","1","5","13","1","4","1","","3"
"50","52","1","1","5","13","1","1","1","4",""
"50","53","1","2","5","14","1","4","1","","1"
"50","54","1","2","5","14","1","1","1","2",""
"50","55","1","2","5","14","1","3","1","3",""
"50","56","1","2","5","14","1","2","1","4",""
"50","57","1","3","5","15","1","3","1","1",""
"50","58","1","3","5","15","1","4","1","","2"
"50","59","1","3","5","15","1","1","1","3",""
"50","60","1","3","5","15","1","2","1","4",""
